transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
253269.0,6/25/2023 21:08,3238.0,672.0,Home & Kitchen,7.0,427.38,0.27,Gift Card,67.0,Female,Europe,2183.91
172791.0,4/30/2023 23:50,3211.0,925.0,Clothing,6.0,49.22,0.44,Debit Card,61.0,Female,South America,165.38
128965.0,3/31/2023 13:24,3196.0,230.0,,4.0,66.02,,PayPal,26.0,Female,Asia,227.11
659443.0,4/2/2024 22:42,4776.0,365.0,Beauty & Personal Care,4.0,315.17,0.21,PayPal,42.0,Other,Africa,995.94
322833.0,8/13/2023 4:32,3351.0,853.0,Electronics,8.0,,0.31,Gift Card,39.0,Female,Asia,2379.84
42788.0,1/30/2023 17:07,1063.0,886.0,Electronics,9.0,449.74,0.17,,65.0,Male,South America,3359.56
566930.0,1/29/2024 16:49,2339.0,682.0,Beauty & Personal Care,5.0,,0.22,Credit Card,40.0,Female,Asia,544.21
554642.0,1/21/2024 4:01,2147.0,255.0,Sports & Outdoors,7.0,,0.38,Credit Card,,,Australia,1348.0
407060.0,10/10/2023 16:19,4442.0,561.0,Clothing,7.0,476.29,,PayPal,,,South America,2367.16
924728.0,10/4/2024 4:07,1918.0,860.0,Clothing,4.0,413.25,0.04,Debit Card,29.0,Other,,1586.88
,9/7/2024 5:37,,794.0,Electronics,7.0,122.71,0.1,,41.0,,North America,773.07
967267.0,11/2/2024 17:06,1893.0,,Clothing,6.0,,0.29,Credit Card,53.0,,North America,212.74
,,4191.0,734.0,Clothing,9.0,120.17,,Debit Card,,Female,North America,659.73
,7/16/2024 11:44,3303.0,406.0,Clothing,4.0,444.61,0.25,,54.0,Male,,1333.83
897761.0,9/15/2024 10:40,4603.0,754.0,Home & Kitchen,,,0.3,Credit Card,35.0,Female,Australia,1256.08
114914.0,3/21/2023 19:13,4850.0,407.0,Electronics,,,0.3,PayPal,42.0,Male,,453.49
319802.0,8/11/2023 2:01,,780.0,Home & Kitchen,1.0,309.55,0.08,Credit Card,,Male,Asia,284.79
827189.0,7/28/2024 10:28,4604.0,764.0,Clothing,5.0,392.53,0.14,PayPal,40.0,Female,Europe,1687.88
840259.0,8/6/2024 12:18,4784.0,319.0,Sports & Outdoors,4.0,163.88,0.05,PayPal,,Other,North America,622.74
794197.0,7/5/2024 12:36,2659.0,803.0,Electronics,7.0,483.5,0.19,Debit Card,45.0,Female,,2741.44
43138.0,1/30/2023 22:57,1283.0,149.0,,8.0,216.36,0.2,Debit Card,47.0,Male,Australia,1384.7
,,4619.0,930.0,,4.0,135.98,0.32,Debit Card,46.0,Female,,369.87
448576.0,11/8/2023 12:15,1390.0,724.0,Home & Kitchen,1.0,182.82,,Gift Card,55.0,,Africa,180.99
673810.0,4/12/2024 22:09,2519.0,305.0,Books,8.0,136.48,0.19,Gift Card,46.0,Female,South America,
714770.0,,1097.0,263.0,,,291.13,0.26,Gift Card,65.0,Female,South America,215.44
518901.0,12/27/2023 8:20,3496.0,810.0,Books,2.0,25.87,0.38,Gift Card,53.0,Male,North America,
638738.0,3/19/2024 13:37,3415.0,,,1.0,,,Gift Card,26.0,Other,,
100003.0,3/11/2023 10:42,1541.0,114.0,,1.0,308.22,0.45,PayPal,36.0,Male,Europe,
,6/25/2024 10:05,2445.0,129.0,,7.0,248.69,,Debit Card,69.0,Other,North America,1566.75
447400.0,11/7/2023 16:39,1277.0,490.0,Sports & Outdoors,5.0,434.48,0.04,Credit Card,44.0,Male,North America,2085.5
553915.0,,1075.0,159.0,Beauty & Personal Care,9.0,195.73,0.4,Credit Card,58.0,Male,North America,1056.94
,11/22/2023 8:52,4272.0,229.0,Electronics,1.0,313.89,,PayPal,38.0,Female,Australia,313.89
376085.0,9/19/2023 4:04,,182.0,Books,8.0,,0.34,,33.0,Female,Europe,139.18
9098.0,1/7/2023 7:37,1890.0,826.0,Books,,397.52,0.17,,52.0,Other,Asia,1979.65
938636.0,10/13/2024 19:55,2187.0,407.0,Clothing,9.0,448.81,0.36,Credit Card,32.0,Male,North America,
,8/12/2023 7:08,1555.0,457.0,Books,,164.1,0.08,PayPal,,Other,Africa,1207.78
722983.0,5/17/2024 1:42,3396.0,,Sports & Outdoors,8.0,480.8,0.35,PayPal,59.0,Female,Europe,2500.16
117749.0,3/23/2023 18:28,,727.0,,,55.36,0.44,Credit Card,19.0,Female,North America,217.01
,10/10/2024 17:46,,,Electronics,5.0,490.48,0.34,Gift Card,69.0,Female,South America,1618.58
602005.0,2/23/2024 1:24,2519.0,814.0,Books,3.0,441.92,0.13,Credit Card,63.0,Male,Europe,1153.41
180722.0,5/6/2023 12:01,2630.0,639.0,Electronics,2.0,81.02,0.4,Gift Card,59.0,Female,Europe,97.22
419932.0,10/19/2023 14:51,2041.0,171.0,Clothing,4.0,139.23,0.28,PayPal,65.0,Other,Africa,400.98
,5/14/2023 17:13,2344.0,688.0,Beauty & Personal Care,3.0,408.48,0.24,Gift Card,20.0,,North America,931.33
,10/3/2024 16:34,1023.0,119.0,Home & Kitchen,2.0,320.47,,Gift Card,67.0,Male,North America,416.61
,6/23/2024 19:47,1704.0,207.0,,5.0,,0.3,Credit Card,50.0,Female,,1654.56
277842.0,7/12/2023 22:41,1356.0,920.0,Electronics,9.0,493.21,0.43,Debit Card,38.0,Male,Asia,2530.17
310125.0,8/4/2023 8:44,3415.0,766.0,Electronics,8.0,450.12,0.04,Gift Card,55.0,Female,South America,
769426.0,6/18/2024 7:45,3471.0,131.0,Electronics,,144.8,0.02,PayPal,,Male,,567.62
509624.0,12/20/2023 21:43,1211.0,815.0,Clothing,1.0,387.76,,Debit Card,31.0,Female,Australia,
3222.0,1/3/2023 5:41,3439.0,215.0,,8.0,,0.27,PayPal,25.0,Female,North America,339.01
447421.0,11/7/2023 17:00,4365.0,,Electronics,3.0,231.16,0.09,Gift Card,,,Europe,631.07
95566.0,3/8/2023 8:45,4061.0,275.0,Books,2.0,465.21,,Debit Card,36.0,Female,South America,
287822.0,,,663.0,Home & Kitchen,2.0,282.36,0.46,Credit Card,52.0,Other,Asia,304.95
613294.0,3/1/2024 21:33,2684.0,,Beauty & Personal Care,8.0,74.63,0.48,Credit Card,32.0,Other,Europe,310.46
15697.0,1/11/2023 21:36,4315.0,511.0,Beauty & Personal Care,2.0,34.79,,Gift Card,54.0,Male,Europe,38.27
316271.0,8/8/2023 15:10,2462.0,807.0,Home & Kitchen,9.0,,,Gift Card,43.0,Other,,2126.08
630682.0,3/13/2024 23:21,,,Books,1.0,71.52,0.0,Debit Card,61.0,,Europe,71.52
224643.0,,1422.0,,Clothing,2.0,275.52,0.06,PayPal,68.0,,Asia,517.98
132657.0,,1913.0,,,1.0,311.93,0.22,Debit Card,55.0,Male,South America,243.31
526119.0,1/1/2024 8:38,,215.0,,5.0,464.17,0.27,Gift Card,24.0,Other,,1694.22
679268.0,4/16/2024 17:07,3135.0,332.0,Sports & Outdoors,5.0,63.48,0.49,PayPal,36.0,Other,Europe,161.87
494728.0,12/10/2023 13:27,1809.0,421.0,Clothing,6.0,236.7,0.02,Debit Card,,Female,Australia,1391.8
614042.0,3/2/2024 10:01,4523.0,569.0,Sports & Outdoors,1.0,429.98,0.41,,21.0,,South America,253.69
,3/18/2023 10:12,3707.0,683.0,Clothing,,9.96,0.06,PayPal,49.0,,South America,65.54
312424.0,8/5/2023 23:03,2222.0,212.0,Clothing,4.0,,,,,Female,,525.27
993100.0,,,233.0,Sports & Outdoors,9.0,117.48,0.25,Gift Card,68.0,Other,Africa,792.99
314008.0,8/7/2023 1:27,4748.0,471.0,Home & Kitchen,4.0,232.55,,,33.0,Female,,651.14
280611.0,7/14/2023 20:50,,235.0,Sports & Outdoors,7.0,190.01,0.4,Gift Card,27.0,,South America,798.04
703011.0,5/3/2024 4:50,1532.0,545.0,Beauty & Personal Care,7.0,453.63,0.41,Credit Card,40.0,Male,Australia,1873.49
482346.0,12/1/2023 23:05,2443.0,494.0,Books,1.0,217.55,,PayPal,32.0,,,139.23
260209.0,6/30/2023 16:48,3696.0,147.0,Sports & Outdoors,7.0,17.65,,Gift Card,22.0,,Asia,111.2
942597.0,10/16/2024 13:56,4289.0,,,8.0,377.64,0.23,Gift Card,41.0,Female,Africa,2326.26
406073.0,10/9/2023 23:52,4111.0,455.0,Sports & Outdoors,1.0,219.75,0.12,PayPal,61.0,Female,Asia,193.38
700759.0,5/1/2024 15:18,1982.0,593.0,Clothing,,40.03,0.4,Credit Card,32.0,,Africa,48.04
,10/17/2024 16:12,2754.0,679.0,Books,8.0,108.48,0.31,Gift Card,26.0,Other,Australia,598.81
816467.0,,,540.0,,,152.24,0.42,PayPal,38.0,Female,Australia,794.69
244319.0,6/19/2023 15:58,,137.0,Home & Kitchen,5.0,323.88,0.35,PayPal,67.0,Female,Africa,1052.61
402295.0,10/7/2023 8:54,4951.0,693.0,,1.0,285.4,0.39,Credit Card,68.0,Female,South America,174.09
,9/29/2024 4:07,1522.0,856.0,Clothing,8.0,238.53,0.17,Credit Card,53.0,Female,,1583.84
637077.0,3/18/2024 9:56,4223.0,858.0,Beauty & Personal Care,2.0,457.81,0.12,Credit Card,45.0,Other,Asia,
,8/3/2024 23:51,2807.0,853.0,Home & Kitchen,1.0,133.71,0.12,Gift Card,32.0,Female,Europe,117.66
823401.0,7/25/2024 19:20,1665.0,497.0,Clothing,5.0,37.93,0.22,Debit Card,26.0,Female,North America,147.93
8024.0,1/6/2023 13:43,3753.0,961.0,Home & Kitchen,9.0,477.87,0.38,Gift Card,28.0,Male,North America,2666.51
165671.0,4/26/2023 1:10,1321.0,230.0,Books,,382.11,0.19,PayPal,37.0,Other,Europe,928.53
891461.0,9/11/2024 1:40,4421.0,352.0,Books,2.0,239.32,0.14,Gift Card,29.0,Female,Australia,411.63
211276.0,5/27/2023 17:15,,730.0,,,,0.32,Gift Card,18.0,Female,Europe,2971.63
,5/18/2024 15:02,1486.0,832.0,Books,6.0,16.73,0.15,PayPal,49.0,,South America,85.32
947186.0,10/19/2024 18:25,2874.0,,Books,,11.18,0.05,,65.0,Female,North America,84.97
636641.0,3/18/2024 2:40,3144.0,105.0,Electronics,4.0,147.7,0.4,Gift Card,40.0,Female,North America,354.48
281785.0,7/15/2023 16:24,,652.0,Electronics,6.0,434.71,0.25,Gift Card,35.0,Female,Europe,1956.19
,7/22/2024 11:37,3260.0,,,4.0,,,Credit Card,41.0,Female,Europe,1103.81
317677.0,8/9/2023 14:36,2166.0,693.0,Clothing,7.0,187.25,0.48,Gift Card,,Other,Africa,681.59
227431.0,6/7/2023 22:30,4868.0,794.0,Clothing,3.0,41.69,0.22,Gift Card,31.0,Other,South America,97.55
805055.0,7/13/2024 1:34,4137.0,771.0,Electronics,7.0,423.57,0.4,,56.0,,Europe,1778.99
934882.0,10/11/2024 5:21,4627.0,991.0,Electronics,9.0,,0.09,Credit Card,54.0,Female,North America,577.4
779230.0,6/25/2024 3:09,3373.0,538.0,,8.0,342.88,0.16,PayPal,28.0,,Africa,2304.15
758070.0,6/10/2024 10:29,2974.0,808.0,Clothing,7.0,253.57,0.14,PayPal,34.0,Other,North America,1526.49
141575.0,,1533.0,191.0,Books,3.0,203.96,0.26,Gift Card,41.0,,,452.79
434384.0,10/29/2023 15:43,4546.0,114.0,Clothing,2.0,91.01,0.06,Debit Card,68.0,Other,North America,
489670.0,12/7/2023 1:09,4656.0,471.0,Beauty & Personal Care,8.0,490.21,0.23,Credit Card,,Male,Australia,3019.69
745927.0,6/2/2024 0:06,,386.0,Clothing,8.0,486.83,0.05,PayPal,29.0,,South America,
231673.0,6/10/2023 21:12,2548.0,,,6.0,196.79,0.12,Credit Card,48.0,Female,Asia,1039.05
,3/17/2023 20:38,1434.0,510.0,Home & Kitchen,8.0,25.02,,Gift Card,63.0,Male,Australia,108.09
18901.0,1/14/2023 3:00,1669.0,455.0,Sports & Outdoors,9.0,64.33,0.23,Gift Card,68.0,Other,North America,
662061.0,4/4/2024 18:20,,858.0,Sports & Outdoors,7.0,,0.07,Credit Card,30.0,Male,,1065.1
340563.0,8/25/2023 12:02,1828.0,673.0,Clothing,9.0,316.71,0.42,Credit Card,55.0,Male,Europe,1653.23
110279.0,3/18/2023 13:58,4827.0,,Books,,305.15,0.42,PayPal,43.0,Female,Europe,530.96
859744.0,8/20/2024 1:03,1156.0,523.0,Sports & Outdoors,7.0,397.15,0.42,Credit Card,27.0,Female,Africa,1612.43
247967.0,6/22/2023 4:46,2148.0,143.0,Clothing,2.0,,0.41,Debit Card,,Other,Asia,312.79
,,4708.0,262.0,Books,8.0,395.1,0.19,Gift Card,63.0,Male,Australia,2560.25
807952.0,7/15/2024 1:51,1839.0,206.0,Home & Kitchen,3.0,57.54,0.36,Credit Card,68.0,Male,Australia,110.48
476937.0,11/28/2023 4:56,3234.0,947.0,Beauty & Personal Care,5.0,20.37,0.47,PayPal,34.0,Female,Africa,53.98
932945.0,10/9/2024 21:04,2223.0,546.0,Electronics,5.0,191.58,0.45,Debit Card,60.0,Other,North America,526.85
,4/23/2024 0:47,1211.0,844.0,,5.0,381.6,0.07,Debit Card,,Female,Australia,1774.44
73031.0,,4935.0,876.0,Home & Kitchen,3.0,12.21,0.02,Credit Card,51.0,,,35.9
57290.0,2/9/2023 18:49,1211.0,427.0,Home & Kitchen,4.0,232.09,0.2,,,,South America,742.69
89663.0,3/4/2023 6:22,4227.0,,Electronics,7.0,309.92,0.37,Credit Card,27.0,Male,Europe,1366.75
953362.0,10/24/2024 1:21,1877.0,530.0,Home & Kitchen,4.0,148.88,0.32,Debit Card,56.0,,North America,
623986.0,3/9/2024 7:45,2707.0,518.0,,1.0,43.01,,Credit Card,28.0,Female,Australia,22.37
914400.0,9/26/2024 23:59,1911.0,567.0,Sports & Outdoors,6.0,433.2,0.1,Gift Card,28.0,Female,Australia,2339.28
332336.0,8/19/2023 18:55,1774.0,804.0,,7.0,,0.33,Gift Card,,Female,South America,634.42
194883.0,5/16/2023 8:02,2487.0,959.0,Sports & Outdoors,,259.75,0.14,Credit Card,,Female,South America,223.38
215598.0,5/30/2023 17:17,2843.0,697.0,,2.0,498.87,0.25,PayPal,65.0,Male,Europe,748.3
376873.0,9/19/2023 17:12,1362.0,634.0,Home & Kitchen,8.0,273.55,0.35,Credit Card,23.0,Male,North America,1422.46
627827.0,3/11/2024 23:46,1147.0,271.0,Books,2.0,351.4,0.43,Gift Card,19.0,Male,North America,400.6
871466.0,8/28/2024 4:25,4743.0,,,9.0,332.81,0.42,PayPal,64.0,Female,South America,1737.27
1383.0,1/1/2023 23:02,3588.0,435.0,Clothing,5.0,129.26,0.24,Credit Card,37.0,Female,North America,491.19
,3/12/2024 0:30,4488.0,264.0,,5.0,249.29,0.05,Gift Card,,Female,,1184.13
,10/10/2023 4:59,2481.0,604.0,Beauty & Personal Care,8.0,97.64,0.47,PayPal,,Female,Asia,413.99
1553.0,1/2/2023 1:52,1397.0,576.0,Electronics,2.0,158.39,0.39,PayPal,36.0,Male,Europe,193.24
,3/31/2024 14:44,1713.0,,Books,8.0,120.71,,Credit Card,61.0,Female,South America,627.69
,2/22/2024 12:37,,524.0,Sports & Outdoors,5.0,179.53,0.31,Gift Card,38.0,Female,Africa,619.38
329953.0,8/18/2023 3:12,4860.0,731.0,Beauty & Personal Care,9.0,,0.49,Gift Card,50.0,Female,Africa,1066.49
764056.0,6/14/2024 14:15,1193.0,168.0,Beauty & Personal Care,,420.11,0.3,Debit Card,64.0,Male,South America,1176.31
805319.0,,4584.0,249.0,Beauty & Personal Care,5.0,54.45,,Gift Card,55.0,Other,,225.97
84899.0,2/28/2023 22:58,3505.0,211.0,Electronics,5.0,103.06,0.42,,58.0,Male,Asia,298.87
190327.0,,1328.0,698.0,Home & Kitchen,2.0,405.51,0.0,Debit Card,30.0,Female,South America,811.02
521682.0,12/29/2023 6:41,3371.0,541.0,Sports & Outdoors,1.0,246.39,0.12,Credit Card,25.0,Female,North America,216.82
798640.0,,3716.0,632.0,Electronics,7.0,498.22,0.33,Debit Card,23.0,Other,North America,
672870.0,4/12/2024 6:29,2936.0,729.0,Beauty & Personal Care,3.0,215.17,0.43,,,Female,South America,367.94
616322.0,3/4/2024 0:01,3817.0,738.0,Home & Kitchen,,,0.39,,24.0,,North America,153.92
931659.0,,4650.0,243.0,Beauty & Personal Care,4.0,395.57,,PayPal,18.0,,Australia,1170.89
416121.0,,1310.0,119.0,Books,3.0,,0.07,PayPal,62.0,Female,,1191.61
143888.0,4/10/2023 22:07,3693.0,646.0,Electronics,,485.91,0.1,Gift Card,50.0,,,2186.6
897624.0,9/15/2024 8:23,2565.0,549.0,Beauty & Personal Care,2.0,84.89,0.46,Debit Card,37.0,Male,Africa,91.68
79302.0,2/25/2023 1:41,,992.0,,6.0,137.46,0.4,Gift Card,68.0,Female,,494.86
,12/20/2023 6:47,2254.0,291.0,Electronics,3.0,191.2,0.03,Gift Card,24.0,,Asia,556.39
666148.0,,1957.0,229.0,Books,,174.03,0.13,Credit Card,64.0,,Africa,
332276.0,8/19/2023 17:55,3723.0,570.0,Sports & Outdoors,1.0,229.31,0.49,PayPal,37.0,,Europe,116.95
115346.0,3/22/2023 2:25,3110.0,306.0,Sports & Outdoors,3.0,261.98,0.39,Debit Card,,Other,North America,
663340.0,4/5/2024 15:39,4786.0,793.0,Sports & Outdoors,8.0,369.42,0.47,Debit Card,33.0,Female,Europe,1566.34
,9/15/2023 11:56,3951.0,860.0,Electronics,,,0.05,Debit Card,41.0,Male,,900.5
9738.0,1/7/2023 18:17,2300.0,282.0,Electronics,4.0,207.64,0.45,PayPal,,Female,Asia,456.81
,8/17/2023 1:19,1823.0,822.0,Home & Kitchen,2.0,,0.42,Credit Card,36.0,Other,Australia,344.79
342518.0,8/26/2023 20:37,4439.0,562.0,Books,3.0,309.12,,PayPal,28.0,Other,North America,686.25
903727.0,9/19/2024 14:06,1073.0,579.0,Sports & Outdoors,2.0,82.55,,Credit Card,35.0,Female,South America,
390327.0,9/29/2023 1:26,,703.0,Electronics,1.0,16.74,0.28,Debit Card,53.0,Other,Australia,12.05
276623.0,7/12/2023 2:22,3119.0,140.0,Beauty & Personal Care,,251.7,0.29,Debit Card,18.0,Other,,178.71
819384.0,7/23/2024 0:23,2141.0,253.0,Books,9.0,116.78,0.28,Credit Card,48.0,Other,North America,756.73
497917.0,12/12/2023 18:36,,503.0,Clothing,4.0,193.41,,Debit Card,38.0,Female,Africa,471.92
808204.0,7/15/2024 6:03,2647.0,286.0,Sports & Outdoors,2.0,230.51,0.13,PayPal,39.0,,Australia,401.09
,4/29/2024 23:46,2512.0,824.0,,4.0,144.23,0.45,PayPal,,Male,Asia,317.31
415730.0,,,,Electronics,1.0,,0.29,Credit Card,59.0,,Africa,255.83
771078.0,6/19/2024 11:17,3450.0,795.0,Sports & Outdoors,9.0,234.37,0.35,,53.0,Male,Africa,
227798.0,6/8/2023 4:37,1567.0,242.0,Books,5.0,456.18,0.09,Debit Card,35.0,Male,Australia,2075.62
535710.0,,2851.0,735.0,Clothing,2.0,25.27,,Credit Card,31.0,Male,,
896578.0,9/14/2024 14:57,2898.0,453.0,Books,5.0,210.64,0.29,Gift Card,68.0,Male,Australia,747.77
691110.0,4/24/2024 22:29,2261.0,938.0,,5.0,425.92,0.19,Credit Card,44.0,Female,Asia,
880788.0,9/3/2024 15:47,4893.0,748.0,Sports & Outdoors,1.0,140.26,0.4,Credit Card,55.0,Male,North America,84.16
311236.0,8/5/2023 3:15,1797.0,202.0,,6.0,259.83,0.44,Credit Card,47.0,Other,South America,873.03
182552.0,5/7/2023 18:31,4282.0,,Sports & Outdoors,1.0,,,Credit Card,57.0,,Australia,347.39
498695.0,12/13/2023 7:34,4289.0,730.0,Clothing,9.0,339.12,0.3,Debit Card,31.0,Other,Asia,
574516.0,2/3/2024 23:15,4340.0,,Electronics,2.0,,0.21,Credit Card,42.0,Female,,330.76
680550.0,4/17/2024 14:29,2810.0,,Electronics,,22.1,0.48,,,Other,Asia,103.43
236129.0,6/13/2023 23:28,3511.0,579.0,Sports & Outdoors,3.0,459.72,0.43,,41.0,Female,Africa,786.12
,10/12/2024 0:08,3631.0,171.0,Electronics,3.0,380.68,0.01,PayPal,41.0,Female,Europe,1130.62
578368.0,2/6/2024 15:27,1771.0,631.0,Clothing,,359.21,0.43,PayPal,48.0,Other,Asia,409.5
699914.0,5/1/2024 1:13,1223.0,383.0,Beauty & Personal Care,7.0,,0.44,Credit Card,51.0,,North America,1001.32
133286.0,4/3/2023 13:25,3815.0,161.0,,8.0,236.69,0.04,,62.0,Female,Australia,1817.78
186647.0,,3634.0,248.0,Books,9.0,381.78,0.05,Credit Card,41.0,Male,Australia,3264.22
672455.0,,3899.0,391.0,Clothing,9.0,445.31,0.14,PayPal,23.0,Female,Europe,
801980.0,7/10/2024 22:19,3813.0,977.0,Beauty & Personal Care,3.0,445.63,0.03,PayPal,63.0,Female,,
,3/3/2023 17:24,2095.0,139.0,Home & Kitchen,1.0,,0.13,Gift Card,22.0,Female,North America,
744601.0,6/1/2024 2:00,4655.0,138.0,Clothing,,350.32,0.29,Debit Card,42.0,Other,Asia,248.73
280504.0,7/14/2023 19:03,4044.0,666.0,,3.0,,0.27,Credit Card,67.0,Female,Europe,379.37
485841.0,12/4/2023 9:20,4467.0,621.0,Beauty & Personal Care,7.0,202.45,0.06,PayPal,20.0,Female,North America,1332.12
,2/6/2023 18:30,2943.0,462.0,Electronics,6.0,249.15,0.32,Gift Card,55.0,Male,Africa,1016.53
216191.0,5/31/2023 3:10,4624.0,,,2.0,462.89,0.5,Debit Card,47.0,Other,Europe,462.89
,7/17/2023 3:23,4878.0,586.0,,,,0.19,Debit Card,21.0,Other,North America,2410.51
755221.0,6/8/2024 11:00,1483.0,253.0,Beauty & Personal Care,4.0,,0.4,Debit Card,,Male,Africa,92.02
,7/13/2024 15:51,,984.0,Beauty & Personal Care,6.0,128.1,0.13,Credit Card,34.0,Male,Africa,668.68
,7/7/2023 20:20,2021.0,251.0,Books,2.0,144.61,0.02,Gift Card,41.0,Female,Australia,283.44
671466.0,4/11/2024 7:05,2166.0,804.0,Electronics,6.0,155.9,0.13,,18.0,Other,Africa,813.8
752926.0,6/6/2024 20:45,4911.0,144.0,Beauty & Personal Care,6.0,,0.23,Debit Card,53.0,Female,South America,1010.3
710545.0,5/8/2024 10:24,3436.0,,Sports & Outdoors,5.0,8.3,0.47,Gift Card,,Female,South America,
420487.0,10/20/2023 0:06,4928.0,263.0,Beauty & Personal Care,8.0,465.46,0.1,Credit Card,26.0,Female,North America,3351.31
412167.0,10/14/2023 5:26,1668.0,,Books,1.0,81.99,0.45,Credit Card,35.0,Male,Africa,45.09
470754.0,11/23/2023 21:53,2922.0,518.0,Home & Kitchen,7.0,140.85,0.09,,65.0,Female,South America,897.21
723413.0,,2577.0,,,9.0,484.94,,Credit Card,32.0,,Europe,2531.39
66744.0,2/16/2023 8:23,1208.0,228.0,Electronics,8.0,96.17,0.42,PayPal,37.0,,,446.23
765134.0,6/15/2024 8:13,,787.0,Sports & Outdoors,5.0,335.86,0.23,Credit Card,31.0,Female,,1293.06
251468.0,6/24/2023 15:07,2861.0,,Sports & Outdoors,5.0,147.74,0.26,,69.0,Female,Australia,546.64
387435.0,9/27/2023 1:14,3580.0,732.0,Beauty & Personal Care,,,0.24,Gift Card,24.0,Other,Africa,1336.69
982441.0,11/13/2024 6:00,3899.0,331.0,Clothing,9.0,337.19,0.26,Debit Card,54.0,Male,Australia,2245.69
246826.0,,4422.0,245.0,Home & Kitchen,2.0,402.59,,Credit Card,54.0,Male,North America,611.94
983189.0,,1964.0,845.0,,6.0,147.57,0.15,Debit Card,69.0,,Europe,752.61
551084.0,1/18/2024 16:43,,854.0,Home & Kitchen,3.0,,0.04,Credit Card,35.0,Female,,395.4
657859.0,4/1/2024 20:18,1230.0,339.0,Sports & Outdoors,,359.53,0.11,PayPal,22.0,Other,Europe,
964784.0,10/31/2024 23:43,3636.0,209.0,Books,1.0,458.12,0.48,,52.0,,Australia,238.22
674601.0,4/13/2024 11:20,4634.0,643.0,Clothing,5.0,263.82,,PayPal,,Female,Asia,1094.85
,,3308.0,477.0,Clothing,5.0,344.67,,Gift Card,25.0,Other,North America,1034.01
640375.0,,3925.0,242.0,Clothing,8.0,294.65,0.41,PayPal,27.0,Male,North America,1390.75
416100.0,10/16/2023 22:59,3349.0,459.0,Clothing,2.0,277.45,0.34,Credit Card,,Female,Asia,366.23
913149.0,9/26/2024 3:08,,927.0,Sports & Outdoors,3.0,357.1,0.22,Debit Card,33.0,Female,Australia,835.61
477903.0,11/28/2023 21:02,3096.0,219.0,Clothing,1.0,337.49,0.3,PayPal,39.0,Other,South America,236.24
232576.0,6/11/2023 12:15,4205.0,883.0,Books,5.0,435.27,0.38,Gift Card,,Female,North America,1349.34
808147.0,7/15/2024 5:06,1971.0,751.0,Sports & Outdoors,6.0,,0.37,Debit Card,20.0,Other,North America,186.54
71116.0,,4587.0,771.0,Home & Kitchen,4.0,260.15,0.11,Gift Card,54.0,Other,,926.13
,8/22/2023 19:58,,246.0,Books,8.0,243.43,,,42.0,Female,Europe,1324.26
327076.0,,4456.0,486.0,Home & Kitchen,,,0.46,PayPal,43.0,Male,North America,154.07
714865.0,5/11/2024 10:24,3662.0,933.0,Clothing,,208.7,0.24,Gift Card,,Female,South America,634.45
449774.0,11/9/2023 8:13,1822.0,892.0,Clothing,2.0,140.04,0.23,,39.0,,Australia,215.66
12246.0,1/9/2023 12:05,1350.0,737.0,,6.0,151.48,0.42,Debit Card,42.0,Male,North America,527.15
683062.0,4/19/2024 8:21,2329.0,420.0,,3.0,434.32,0.46,Gift Card,34.0,Female,South America,
469578.0,11/23/2023 2:17,3859.0,856.0,Clothing,1.0,,0.09,Credit Card,67.0,Female,Africa,427.75
687454.0,,1451.0,,Books,3.0,355.49,0.14,Debit Card,33.0,,South America,917.16
289710.0,7/21/2023 4:29,4274.0,642.0,Electronics,,284.81,0.5,PayPal,65.0,Female,Africa,996.84
800269.0,7/9/2024 17:48,1671.0,315.0,Electronics,9.0,401.71,0.03,PayPal,66.0,Female,Asia,
104913.0,3/14/2023 20:32,2098.0,769.0,Clothing,,108.24,,Debit Card,66.0,Other,North America,876.74
715228.0,5/11/2024 16:27,1604.0,815.0,Sports & Outdoors,,78.39,0.29,Credit Card,33.0,Other,Asia,445.26
372685.0,9/16/2023 19:24,3637.0,,Home & Kitchen,,,0.2,Gift Card,68.0,Female,Africa,208.41
238858.0,6/15/2023 20:57,1454.0,395.0,Sports & Outdoors,2.0,123.26,0.22,Debit Card,47.0,Female,Asia,192.29
367193.0,9/12/2023 23:52,4154.0,643.0,Clothing,3.0,,0.06,,40.0,,Africa,1300.02
,6/13/2023 2:06,2474.0,303.0,Sports & Outdoors,7.0,145.75,0.43,Credit Card,67.0,Female,Asia,581.54
367766.0,9/13/2023 9:25,3870.0,954.0,Books,4.0,244.26,0.29,,,Male,Europe,693.7
68786.0,2/17/2023 18:25,1552.0,884.0,,9.0,409.05,0.4,Credit Card,35.0,Other,North America,
877838.0,9/1/2024 14:37,2148.0,,Home & Kitchen,5.0,223.89,0.03,Debit Card,36.0,Female,,1085.87
109197.0,3/17/2023 19:56,4461.0,687.0,Sports & Outdoors,7.0,,0.42,Gift Card,66.0,Female,Asia,744.93
398228.0,,4778.0,,Clothing,7.0,257.6,0.27,PayPal,55.0,Female,Australia,
553192.0,1/20/2024 3:51,3587.0,467.0,,3.0,48.01,0.16,Gift Card,35.0,Female,Australia,120.99
464971.0,11/19/2023 21:30,1215.0,292.0,Clothing,9.0,375.07,0.34,Credit Card,45.0,Male,South America,2227.92
